name,url,closing_date,fields
MINDS Scholarship 2025,https://www.zabursaries.co.za/mba-postgraduate/minds-scholarship/,None – applications are open throughout the year.,
MiWay Bursary South Africa 2024,https://www.zabursaries.co.za/mba-postgraduate/miway-bursary/,31 July 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
NACI NRF Scholarship South Africa 2025,https://www.zabursaries.co.za/mba-postgraduate/naci-nrf-scholarship/,19 July 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
National Energy Regulator of South Africa (NERSA) Bursary 2024,https://www.zabursaries.co.za/mba-postgraduate/nersa-bursary/,9 February 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
NESP Scholarship South Africa 2024,https://www.zabursaries.co.za/mba-postgraduate/nesp-scholarship/,31 October 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Netflix Scholarship South Africa 2022 – 2023,https://www.zabursaries.co.za/mba-postgraduate/netflix-scholarship/,4 February 2022 (at at 23:59).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
NMU/ AIDC PostDoctoral Fellowship South Africa 2022 – 2023,https://www.zabursaries.co.za/mba-postgraduate/nmu-aidc-postdoctoral-fellowship/,18 November 2022 (at 16h00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
NMU/ AIDC Postgraduate Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/mba-postgraduate/nmu-aidc-postgraduate-bursary/,18 November 2022 (at 16h00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Oppenheimer Memorial Trust (OMT) Scholarships South Africa 2025,https://www.zabursaries.co.za/mba-postgraduate/oppenheimer-memorial-trust-omt-scholarship/,The following deadlines apply to all of the above scholarships:30 September 2024 (for studies commencing in January 2025 to June 2025).31 March 2024 (for studies commencing in July 2024 to December 2024).(Applications submitted after these dates will not be accepted – please apply before the closing date to ensure your application is considered.),
Paper Manufacturers Association of South Africa (PAMSA) Bursary 2025,https://www.zabursaries.co.za/mba-postgraduate/paper-manufacturers-association-of-south-africa-pamsa-bursary/,"7 June 2024(late applications will be accepted until 28 June 2024, but preference will be given to students who apply by the official closing date).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.)",
PSG Bursary South Africa 2025,https://www.zabursaries.co.za/mba-postgraduate/psg-bursary/,31 December 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Rheinmetall Denel Munition (RDM) Bursary South Africa 2025,https://www.zabursaries.co.za/mba-postgraduate/rheinmetall-denel-munition-rdm-bursary/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Rothschild & Co Foundation Scholarship South Africa 2024,https://www.zabursaries.co.za/mba-postgraduate/rothschild-co-foundation-scholarship/,31 August 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SAAFoST Brian Koeppen Memorial Scholarship South Africa 2024,https://www.zabursaries.co.za/mba-postgraduate/saafost-brian-koeppen-memorial-scholarship/,24 February 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SAMRC Internship Scholarship South Africa 2024,https://www.zabursaries.co.za/mba-postgraduate/samrc-internship-scholarship/,22 February 2024 (at 23:59).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SAMRC Scholarship South Africa 2024,https://www.zabursaries.co.za/mba-postgraduate/samrc-scholarship/,30 November 2023 (at 23:59).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SANBI Biological Invasion Bursary South Africa 2025,https://www.zabursaries.co.za/mba-postgraduate/sanbi-biological-invasion-bursary/,1 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SANBI Bursary South Africa 2025,https://www.zabursaries.co.za/mba-postgraduate/sanbi-bursary/,25 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SANBI Joan Wrench Kirstenbosch Scholarship South Africa 2025,https://www.zabursaries.co.za/mba-postgraduate/sanbi-joan-wrench-scholarship/,4 October 2024 (at 16:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Sanlam CA Trainee Bursary South Africa 2024,https://www.zabursaries.co.za/mba-postgraduate/sanlam-ca-trainee-bursary/,29 November 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SANS Killie Campbell Bursary South Africa 2024 – 2025,https://www.zabursaries.co.za/mba-postgraduate/sans-killie-campbell-bursary/,31 July 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SARAO Postgraduate Scholarship South Africa 2025,https://www.zabursaries.co.za/mba-postgraduate/sarao-postgraduate-scholarship/,"20 August 2024.Note: universities each set their own internal closing dates for applications. Please find out from your university what their internal closing date is, and ensure you submit your application by that date.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.)",
SARB Scholarship South Africa 2025,https://www.zabursaries.co.za/mba-postgraduate/sarb-scholarship/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SOLTRAIN Postgraduate Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/mba-postgraduate/soltrain-postgraduate-bursary/,16 February 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Journal on Human Rights (SAJHR) Bursary South Africa 2024,https://www.zabursaries.co.za/mba-postgraduate/south-african-journal-on-human-rights-sajhr-bursary/,26 April 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African National Energy Development Institute (SANEDI) Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/mba-postgraduate/south-african-national-energy-development-institute-sanedi-bursary/,28 February 2020.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African National Seed Organization (SANSOR) Bursary 2025,https://www.zabursaries.co.za/mba-postgraduate/south-african-national-seed-organization-sansor-bursary/,30 September 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Society for Animal Science (SASAS) Bursary South Africa 2024,https://www.zabursaries.co.za/mba-postgraduate/south-african-society-for-animal-science-sasas-bursary/,29 February 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African-German Centre for Development Research (SA-GER CDR) Scholarship 2021 – 2022,https://www.zabursaries.co.za/mba-postgraduate/south-african-german-centre-for-development-research-sa-ger-cdr-scholarship/,20 June 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Southern African Development Community (SADC) Scholarship 2022 – 2023,https://www.zabursaries.co.za/mba-postgraduate/southern-african-development-community-sadc-scholarship/,30 April 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Stellenbosch University Doctoral Scholarship South Africa 2024,https://www.zabursaries.co.za/mba-postgraduate/stellenbosch-university-doctoral-scholarship/,4 August 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
TETA Scholarship at WMU South Africa 2024,https://www.zabursaries.co.za/mba-postgraduate/teta-scholarship-at-wmu/,3 May 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
TFG Fellowship Bursary South Africa 2025,https://www.zabursaries.co.za/mba-postgraduate/tfg-fellowship-bursary/,15 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Tiso Foundation Archibald Mafeje PhD Scholarship South Africa 2021 – 2022,https://www.zabursaries.co.za/mba-postgraduate/tiso-foundation-archibald-mafeje-phd-scholarship/,None.,
Tiso Foundation Scholarship South Africa 2022 – 2023,https://www.zabursaries.co.za/mba-postgraduate/tiso-foundation-scholarship/,30 November 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
UFS and South African Society for Plant Pathology (SASPP) Fellowship South Africa 2022 – 2023,https://www.zabursaries.co.za/mba-postgraduate/ufs-and-saspp-fellowship/,5 November 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
UKZN Doctoral Research Scholarships South Africa 2022 – 2023,https://www.zabursaries.co.za/mba-postgraduate/ukzn-doctoral-research-scholarships/,15 March 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Umgeni Water Postgraduate Bursary South Africa 2024,https://www.zabursaries.co.za/mba-postgraduate/umgeni-water-postgraduate-bursary/,9 June 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
UWC Faculty of Education Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/mba-postgraduate/uwc-faculty-of-education-bursary/,3 December 2021 (at 16:30).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
AbbVie and SASA Scholarship South Africa 2021 – 2022,https://www.zabursaries.co.za/medical-bursaries-south-africa/abbvie-and-sasa-scholarship/,31 October annually.,
ADSA Bursary South Africa 2025,https://www.zabursaries.co.za/medical-bursaries-south-africa/adsa-bursary/,4 December 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Chiropractic Association of South Africa (CASA) Bursary 2025,https://www.zabursaries.co.za/medical-bursaries-south-africa/chiropractic-association-of-south-africa-casa-bursary/,30 September 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Clicks Foundation Bursary South Africa 2025,https://www.zabursaries.co.za/medical-bursaries-south-africa/clicks-pharmacy-bursary/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Democratic Nursing Organisation of South Africa (DENOSA) Bursary 2023,https://www.zabursaries.co.za/medical-bursaries-south-africa/denosa-bursary/,31 January 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Dr Aadil Moerat Trust Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/medical-bursaries-south-africa/dr-aadil-moerat-trust-bursary/,15 August 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Gauteng College of Nursing Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/medical-bursaries-south-africa/gauteng-college-of-nursing-bursary/,14 August 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Homoeopathic Association of South Africa Bursary 2021 – 2022,https://www.zabursaries.co.za/medical-bursaries-south-africa/homoeopathic-association-of-sa-bursary/,31 July 2018.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Life Healthcare Bursary South Africa 2024,https://www.zabursaries.co.za/medical-bursaries-south-africa/life-healthcare-bursary/,28 February 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Mediclinic / ER24 Bursary South Africa 2025,https://www.zabursaries.co.za/medical-bursaries-south-africa/mediclinic-er24-bursary/,31 July 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Mediclinic Bursary South Africa 2025,https://www.zabursaries.co.za/medical-bursaries-south-africa/mediclinic-bursary/,31 August 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Morton and Partners Bursary South Africa 2025,https://www.zabursaries.co.za/medical-bursaries-south-africa/morton-partners-bursary/,6 December 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Mpumalanga Department of Health Bursary South Africa 2025,https://www.zabursaries.co.za/medical-bursaries-south-africa/mpumalanga-dept-of-health-bursary/,25 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Nelson Mandela Children’s Hospital Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/medical-bursaries-south-africa/nelson-mandela-childrens-hospital-bursary/,Currently closed for application.,
Netcare Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/medical-bursaries-south-africa/netcare-bursary/,None – submission of applications are open all year round and students are welcome to apply at any time.,
SASLHA Bursary South Africa 2024,https://www.zabursaries.co.za/medical-bursaries-south-africa/saslha-bursary/,19 February 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Medical Association (SAMA) Bursary 2025,https://www.zabursaries.co.za/medical-bursaries-south-africa/south-african-medical-association-bursary/,15 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Society of Physiotherapy (SASP) Bursary 2025,https://www.zabursaries.co.za/medical-bursaries-south-africa/south-african-society-of-physiotherapy-sasp-bursary/,15 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
South African Veterinary Foundation (SAVF) Bursary 2025,https://www.zabursaries.co.za/medical-bursaries-south-africa/south-african-veterinary-foundation-bursary/,30 April 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Spes Bona Initiative for Medical Education / Vesalius Scholarship 2023,https://www.zabursaries.co.za/medical-bursaries-south-africa/spes-bona-initiative-for-medical-education-vesalius-scholarship/,20 February 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Survé Philanthropies Bursary South Africa 2025,https://www.zabursaries.co.za/medical-bursaries-south-africa/surve-philanthropies-bursary/,30 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Absa Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/absa-bursary/,Applications are now closed. Please check back for when this bursary reopens.,
African Exploration Mining and Finance Corporation (AEMFC) Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/african-exploration-mining-and-finance-corporation-aemfc-bursary/,29 January 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
AgriSETA Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/agriseta-bursary/,15 September 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Alexander Forbes Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/alexander-forbes-bursary/,28 July 2020.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
AMSOL Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/amsol-bursary/,30 September 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Aspen Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/aspen-bursary/,To be confirmed.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
AstraZeneca Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/astrazeneca-bursary/,15 January 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
BASF South Africa Trust Bursary 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/basf-south-africa-trust-bursary/,10 January 2025.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),"The BASF South Africa Trust is inviting students to apply for theirbursaryprogramme, for the2025 academic year."
Beefmaster Group Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/beefmaster-group-bursary/,30 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Bester Bursary & Graduate Development Programme South Africa 2022 – 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/bester-bursary-graduate-development-programme/,30 June 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Black Management Forum (BMF) Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/black-management-forum-bmf-bursary/,13 October 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Cape Wools SA Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/cape-wools-sa-bursary-fund/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
CHIETA Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/chieta-bursary/,28 February 2019.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Citrus Academy Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/citrus-academy-bursary/,15 September 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Corteva Agriscience Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/corteva-agriscience-bursary/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Digby Wells Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/digby-wells-environmental-bursary/,31 January 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
DVD Quality Mining Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/dvd-quality-mining-bursary/,13 June 2022 (at 13:00)(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
East London Industrial Development Zone (ELIDZ) Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/east-london-idz-bursary/,26 January 2024 (at 16:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Energy Mobility Education Trust Scholarship South Africa 2022 – 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/energy-mobility-education-trust-scholarship/,7 December 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Esri South Africa Bursary 2022 – 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/esri-south-africa-bursary/,30 November 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
EWSETA Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/ewseta-bursary/,31 January 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Financial Sector Conduct Authority (FSCA) Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/financial-sector-conduct-authority-fsca-bursary/,31 October 2021.(Applications submitted after these dates will not be accepted – please apply before the closing date to ensure your application is considered.),
FirstRand Empowerment Foundation Undergraduate Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/firstrand-foundation-trust-bursary/,15 December 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Food for Mzansi Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/food-for-mzansi-bursary/,31 January 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Garden Cities Bursary South Africa 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/garden-cities-bursary/,UWC students: 17 February 2023.CPUT students: 28 February 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Globeleq Education Trust Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/globeleq-education-trust-bursary/,12 December 2024 (at 12:00 midday).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
GWK Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/gwk-ben-scholtz-bursary-fund/,31 August 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Heraeus Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/heraeus-bursary/,30 July 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Hortgro Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/hortgro-bursary/,15 August 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
HWSETA Bursary Competition South Africa 2022 – 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/hwseta-bursary-competition/,30 November 2022 (at 23h59).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Implats Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/impala-platinum-implats-bursary/,30 September 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
iSimangaliso Wetland Park Bursary 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/isimangaliso-wetland-park-bursary/,Applications are currently CLOSED – please check back here soon to see if this bursary has reopened.,
Kirstenbosch Scholarship South Africa 2024 / 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/kirstenbosch-scholarship/,10 November 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Komatsu Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/komatsu-bursary/,30 June 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Land Bank Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/land-bank-bursary/,31 January 2020.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Liberty Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/liberty-life-bursary/,30 August 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Maize Trust Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/maize-trust-bursary/,1 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Marula Platinum Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/marula-platinum-bursary/,16 January 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Mezzanine Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/mezzanine-bursary/,31 October 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Milliman Scholarship South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/milliman-scholarship/,30 April 2024 (at 15:00 Central Time).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Momentum Metropolitan Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/mmi-holdings-limited-bursary/,31 August 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Mondi Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/mondi-bursary/,15 September 2017.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Monocle Foundation Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/monocle-foundation-bursary/,8 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Naspers Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/naspers-bursary/,25 October 2021.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Ngodwana Energy Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/ngodwana-energy-bursary/,19 January 2024 (at 17:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
NRF iThemba LABS Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/national-research-foundation-bursary/,31 December 2019.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Old Mutual Actuarial Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/old-mutual-actuarial-bursary/,31 October 2024 (extension).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Omnia Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/omnia-bursary/,15 January 2024 (at 12:00).(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Potatoes SA Bursary 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/potato-industry-development-trust-bursaries/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
PPS Pioneer Scholarship South Africa 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/pps-pioneer-scholarship/,31 January 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Puma Energy Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/puma-energy-bursary/,1 November 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
PricewaterhouseCoopers (PwC) Honours Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/pwc-honours-bursary/,5 November 2023.Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Quantum Foods Bursary South Africa 2022 – 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/quantum-foods-bursary/,14 January 2022.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SAAFoST Bursary South Africa: Undergraduate Students 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/saafost-bursary/,31 January 2025.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SAAFoST Bursary (for Part-Time Students) South Africa 2023,https://www.zabursaries.co.za/science-bursaries-south-africa/saafost-foundation-bursary-for-part-time-students/,31 January 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SAAFoST Bursary South Africa: Matric Students 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/saafost-bursary-for-matric-students/,31 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SAAFoST Bursary South Africa: Undergraduate Students 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/saafost-bursary-for-undergraduate-students/,31 January 2025.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SANRAL Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/sacccs-bursary/,30 September 2019.(Applications open on 1 June 2019.)(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SACTA Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/sa-cultivar-technology-agency-sacta-bursary/,1 October 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Sakata Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/sakata-bursary/,27 October 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SALT-SAAO Scholarship South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/south-african-astronomical-observatory-saao-bursary/,31 July 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SAMAC Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/samac-bursary/,15 December 2020.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SAMSA (South African Maritime Safety Authority) Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/samsa-south-african-maritime-safety-authority-bursary/,15 June 2020.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Sanlam Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/sanlam-bursary/,30 June 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SANParks Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/sanparks-bursary/,17 August 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Santam Bursary South Africa 2025,https://www.zabursaries.co.za/science-bursaries-south-africa/santam-bursary/,30 September 2024.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
SARS Bursary South Africa 2021 – 2022,https://www.zabursaries.co.za/science-bursaries-south-africa/sars-bursary/,30 May annually.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
Sasol Agriculture Trust Bursary South Africa 2024,https://www.zabursaries.co.za/science-bursaries-south-africa/sasol-agriculture-trust-bursary/,30 September 2023.(Applications submitted after this date will not be accepted – please apply before the closing date to ensure your application is considered.),
